Relative Pressure,Indoor Temperature,Indoor Humidity,Outdoor Temperature,Outdoor Humidity,Dewpoint,Windchill,Wind Speed,Wind Direction,Rain Total,Time,Date
29.96,88.1,52,92.4,49,70.6,92.4,2.9,NNW,794.27,10:55,11.08.2009
29.96,88.1,52,92.8,48,70.3,92.8,0,NNW,794.27,11:00,11.08.2009
29.96,88.3,51,93.3,47,70.2,93.3,0,NNW,794.27,11:05,11.08.2009
29.96,88.5,51,93.7,47,70.5,93.7,0,NW,794.27,11:10,11.08.2009
29.96,88.7,51,94.1,45,69.5,94.1,4,NNW,794.27,11:15,11.08.2009
29.96,88.7,50,93.9,45,69.4,93.9,0,NW,794.27,11:20,11.08.2009
29.96,88.8,50,94.2,45,69.7,94.2,0,W,794.27,11:25,11.08.2009
29.96,88.8,50,94.6,44,69.4,94.6,0,NW,794.27,11:30,11.08.2009
29.96,89,50,94.4,43,68.5,94.4,6.7,NNW,794.27,11:35,11.08.2009
29.96,89.2,50,94.4,44,69.2,94.4,0,NNW,794.27,11:40,11.08.2009
29.96,89.2,49,94.6,44,69.4,94.6,0,NNW,794.27,11:45,11.08.2009
29.96,89.2,50,94.6,44,69.4,94.6,0,NW,794.27,11:50,11.08.2009
29.96,89.4,50,94.8,44,69.5,94.8,0,NW,794.27,11:55,11.08.2009
29.96,89.6,49,95.1,43,69.2,95.1,5.5,NW,794.27,12:00,11.08.2009
29.96,89.6,49,95.1,43,69.2,95.1,0,NW,794.27,12:05,11.08.2009
29.96,89.7,49,95.1,43,69.2,95.1,0,SSW,794.27,12:10,11.08.2009
29.96,89.7,49,95.3,43,69.3,95.3,0,NNW,794.27,12:15,11.08.2009
29.96,89.7,49,95.5,42,68.8,95.5,5.8,NNW,794.27,12:20,11.08.2009
29.96,89.7,49,95.3,42,68.7,95.3,6.9,NW,794.27,12:25,11.08.2009
29.96,89.6,49,95,43,69,95,0,WSW,794.27,12:30,11.08.2009
29.96,89.6,48,95.1,43,69.2,95.1,7.6,NNW,794.27,12:35,11.08.2009
29.96,89.6,48,94.8,43,68.9,94.8,0,NW,794.27,12:40,11.08.2009
29.96,89.6,48,94.6,43,68.7,94.6,4.4,NW,794.27,12:45,11.08.2009
29.96,89.7,49,94.2,44,69,94.2,1.7,NW,794.27,12:50,11.08.2009
29.96,89.7,49,94.2,44,69,94.2,0,W,794.27,12:55,11.08.2009
29.96,89.9,49,94.4,44,69.2,94.4,0,NW,794.27,13:00,11.08.2009
29.96,89.9,49,94.8,43,68.9,94.8,0,NW,794.27,13:05,11.08.2009
29.96,89.9,48,94.8,43,68.9,94.8,2.4,WSW,794.27,13:10,11.08.2009
29.96,89.9,48,95,43,69,95,0,WSW,794.27,13:15,11.08.2009
29.96,89.9,48,94.8,42,68.2,94.8,3.3,NW,794.27,13:20,11.08.2009
29.96,89.9,48,95.1,43,69.2,95.1,3.5,NNW,794.27,13:25,11.08.2009
29.96,89.9,48,95.1,43,69.2,95.1,0.6,NNW,794.27,13:30,11.08.2009
29.96,89.9,48,94.8,43,68.9,94.8,0,W,794.27,13:35,11.08.2009
29.96,89.9,48,94.8,43,68.9,94.8,0,W,794.27,13:40,11.08.2009
29.96,90.1,48,94.6,43,68.7,94.6,5.8,W,794.27,13:45,11.08.2009
29.95,90.1,47,94.8,43,68.9,94.8,2.9,NNW,794.27,13:50,11.08.2009
29.95,90.1,47,95,42,68.3,95,5.5,W,794.27,13:55,11.08.2009
29.95,90.3,47,94.8,43,68.9,94.8,0,WNW,794.27,14:00,11.08.2009
29.95,90.5,47,95.1,43,69.2,95.1,1.1,N,794.27,14:05,11.08.2009
29.95,90.6,47,95.5,42,68.8,95.5,0,WNW,794.27,14:10,11.08.2009
29.95,90.6,47,95.5,42,68.8,95.5,1.3,NNW,794.27,14:15,11.08.2009
29.94,90.8,47,95.1,42,68.5,95.1,0,SW,794.27,14:20,11.08.2009
29.94,91,47,94.8,43,68.9,94.8,0,WNW,794.27,14:25,11.08.2009
29.94,91,47,95,43,69,95,0,WSW,794.27,14:30,11.08.2009
29.94,91.2,47,95,43,69,95,1.5,NW,794.27,14:35,11.08.2009
29.94,91.2,46,94.6,43,68.7,94.6,0,NW,794.27,14:40,11.08.2009
29.94,91.2,46,94.1,43,68.2,94.1,0,W,794.27,14:45,11.08.2009
29.94,91.4,47,93.9,43,68,93.9,0,NW,794.27,14:50,11.08.2009
29.94,91.4,46,94.1,43,68.2,94.1,5.8,NW,794.27,14:55,11.08.2009
29.94,91.5,46,94.1,43,68.2,94.1,5.1,NW,794.27,15:00,11.08.2009
29.94,91.5,46,93.5,43,67.7,93.5,1.1,NW,794.27,15:05,11.08.2009
29.93,91.5,46,93,44,67.9,93,0,S,794.27,15:10,11.08.2009
29.93,91.7,47,93,44,67.9,93,2,WNW,794.27,15:15,11.08.2009
29.93,91.7,46,93,44,67.9,93,0.4,W,794.27,15:20,11.08.2009
29.93,91.7,46,92.8,44,67.7,92.8,0,W,794.27,15:25,11.08.2009
29.93,91.7,46,92.8,44,67.7,92.8,0,WNW,794.27,15:30,11.08.2009
29.93,91.9,46,93.3,44,68.2,93.3,6.4,NW,794.27,15:35,11.08.2009
29.93,92.1,46,93.5,44,68.4,93.5,0,NW,794.27,15:40,11.08.2009
29.92,92.1,46,93.7,44,68.6,93.7,0,WNW,794.27,15:45,11.08.2009
29.92,92.3,45,93.7,43,67.9,93.7,3.5,WSW,794.27,15:50,11.08.2009
29.92,92.3,45,93.5,43,67.7,93.5,6.4,WSW,794.27,15:55,11.08.2009
29.92,92.4,45,93.3,44,68.2,93.3,5.3,NW,794.27,16:00,11.08.2009
29.93,92.4,45,93.3,44,68.2,93.3,2.4,WSW,794.27,16:05,11.08.2009
29.92,92.6,46,93.3,44,68.2,93.3,0,WSW,794.27,16:10,11.08.2009
29.93,92.6,46,93.3,43,67.6,93.3,0,WSW,794.27,16:15,11.08.2009
29.92,92.6,45,93.3,43,67.6,93.3,2.4,WSW,794.27,16:20,11.08.2009
29.92,92.8,46,93,44,67.9,93,0.2,NNW,794.27,16:25,11.08.2009
29.92,92.8,46,92.8,44,67.7,92.8,0,WSW,794.27,16:30,11.08.2009
29.93,92.8,46,92.8,44,67.7,92.8,0,WSW,794.27,16:35,11.08.2009
29.93,92.8,45,92.8,44,67.7,92.8,2.9,WSW,794.27,16:40,11.08.2009
29.93,93,45,92.8,44,67.7,92.8,4,W,794.27,16:45,11.08.2009
29.93,92.8,44,92.4,44,67.4,92.4,8.7,WSW,794.27,16:50,11.08.2009
29.92,92.8,45,92.3,44,67.3,92.3,0,WSW,794.27,16:55,11.08.2009
29.93,92.8,45,92.1,44,67.1,92.1,4.2,WSW,794.27,17:00,11.08.2009
29.92,92.8,46,92.3,44,67.3,92.3,0,WSW,794.27,17:05,11.08.2009
29.92,92.8,46,92.4,44,67.4,92.4,0,WSW,794.27,17:10,11.08.2009
29.92,92.8,46,92.4,44,67.4,92.4,0,WSW,794.27,17:15,11.08.2009
29.92,93.2,46,92.4,44,67.4,92.4,0,WSW,794.27,17:20,11.08.2009
29.92,93.3,46,92.4,44,67.4,92.4,0,WSW,794.27,17:25,11.08.2009
29.92,93.5,45,92.4,44,67.4,92.4,0,SW,794.27,17:30,11.08.2009
29.92,93.5,45,92.1,44,67.1,92.1,3.3,W,794.27,17:35,11.08.2009
29.92,93.5,45,91.9,44,66.9,91.9,0,NNW,794.27,17:40,11.08.2009
29.92,93.5,45,91.9,44,66.9,91.9,0,NW,794.27,17:45,11.08.2009
29.91,93.5,45,91.9,44,66.9,91.9,6.4,NW,794.27,17:50,11.08.2009
29.92,93.7,44,91.9,44,66.9,91.9,0,NW,794.27,17:55,11.08.2009
29.92,93.9,44,91.7,44,66.8,91.7,0.8,NW,794.27,18:00,11.08.2009
29.92,94.1,44,91.9,44,66.9,91.9,0,NW,794.27,18:05,11.08.2009
29.92,94.1,44,91.5,44,66.6,91.5,0,WNW,794.27,18:10,11.08.2009
29.92,94.1,44,91.2,45,66.9,91.2,0,N,794.27,18:15,11.08.2009
29.92,94.1,44,90.8,45,66.6,90.8,0,ENE,794.27,18:20,11.08.2009
29.92,94.2,44,90.6,45,66.4,90.6,0.4,NW,794.27,18:25,11.08.2009
29.92,94.2,44,90.6,45,66.4,90.6,0,NW,794.27,18:30,11.08.2009
29.93,94.2,44,90.5,45,66.3,90.5,0,NW,794.27,18:35,11.08.2009
29.93,94.2,44,90.3,45,66.1,90.3,0,NNW,794.27,18:40,11.08.2009
29.92,94.2,43,89.9,46,66.4,89.9,0,NNW,794.27,18:45,11.08.2009
29.92,94.2,43,89.7,46,66.3,89.7,0,NW,794.27,18:50,11.08.2009
29.92,94.2,44,89.6,46,66.1,89.6,0,NW,794.27,18:55,11.08.2009
29.93,94.2,43,89.4,47,66.6,89.4,0,NNW,794.27,19:00,11.08.2009
29.93,94.2,43,89.2,47,66.4,89.2,0,NNW,794.27,19:05,11.08.2009
29.93,94.2,44,88.8,47,66.1,88.8,0,NNW,794.27,19:10,11.08.2009
29.93,94.2,44,88.7,47,65.9,88.7,0,NNW,794.27,19:15,11.08.2009
29.93,94.4,43,88.5,47,65.7,88.5,0,NNW,794.27,19:20,11.08.2009
29.94,94.2,43,88.3,48,66.2,88.3,0,NW,794.27,19:25,11.08.2009
29.94,94.2,44,88.1,48,66,88.1,0,NW,794.27,19:30,11.08.2009
29.94,94.2,44,88.1,48,66,88.1,0,W,794.27,19:35,11.08.2009
29.94,94.2,44,87.9,48,65.8,87.9,0,W,794.27,19:40,11.08.2009
29.94,94.1,43,87.9,48,65.8,87.9,0,NW,794.27,19:45,11.08.2009
29.94,94.1,44,87.6,49,66.1,87.6,0,NW,794.27,19:50,11.08.2009
29.95,94.1,44,87.6,49,66.1,87.6,1.1,WNW,794.27,19:55,11.08.2009
29.95,94.1,44,87.4,49,65.9,87.4,0,WNW,794.27,20:00,11.08.2009
29.95,94.1,44,87.4,49,65.9,87.4,0,NNW,794.27,20:05,11.08.2009
29.95,93.9,43,87.2,49,65.8,87.2,0,W,794.27,20:10,11.08.2009
29.95,93.7,44,87,49,65.6,87,0,NW,794.27,20:15,11.08.2009
29.95,93.7,44,86.9,50,66,86.9,0,NW,794.27,20:20,11.08.2009
29.95,93.7,44,86.9,50,66,86.9,0,NNW,794.27,20:25,11.08.2009
29.95,93.7,44,86.7,50,65.9,86.7,0,NNW,794.27,20:30,11.08.2009
29.95,93.7,44,86.7,50,65.9,86.7,0.8,NW,794.27,20:35,11.08.2009
29.95,93.7,44,86.5,50,65.7,86.5,0,WNW,794.27,20:40,11.08.2009
29.95,93.7,44,86.5,50,65.7,86.5,0,NW,794.27,20:45,11.08.2009
29.96,93.7,44,86.3,50,65.5,86.3,0,NNW,794.27,20:50,11.08.2009
29.96,93.7,44,86.3,50,65.5,86.3,0,NW,794.27,20:55,11.08.2009
29.95,93.7,44,86.1,50,65.4,86.1,0,NW,794.27,21:00,11.08.2009
29.96,93.5,44,86.1,49,64.8,86.1,0,WNW,794.27,21:05,11.08.2009
29.96,93.3,44,86.1,50,65.4,86.1,0,WSW,794.27,21:10,11.08.2009
29.96,93.3,44,86.1,49,64.8,86.1,0,WNW,794.27,21:15,11.08.2009
29.96,93.3,43,85.8,49,64.5,85.8,0,WNW,794.27,21:20,11.08.2009
29.96,93.3,43,85.8,50,65,85.8,0,NW,794.27,21:25,11.08.2009
29.96,93.3,44,85.8,50,65,85.8,0,NW,794.27,21:30,11.08.2009
29.96,93.3,44,85.8,50,65,85.8,0,W,794.27,21:35,11.08.2009
29.96,93.3,44,85.8,50,65,85.8,0,W,794.27,21:40,11.08.2009
29.96,93.2,44,85.6,50,64.9,85.6,0,NNW,794.27,21:45,11.08.2009
29.96,93,43,85.6,50,64.9,85.6,0,NW,794.27,21:50,11.08.2009
29.96,93,43,85.6,51,65.4,85.6,0,NW,794.27,21:55,11.08.2009
29.96,92.8,43,85.4,51,65.3,85.4,0,NW,794.27,22:00,11.08.2009
29.97,92.8,44,85.2,51,65.1,85.2,0,NW,794.27,22:05,11.08.2009
29.96,92.8,44,85.2,51,65.1,85.2,0,WNW,794.27,22:10,11.08.2009
29.96,92.6,44,85.2,51,65.1,85.2,0,NNW,794.27,22:15,11.08.2009
29.96,92.6,43,85.2,51,65.1,85.2,0,NW,794.27,22:20,11.08.2009
29.96,92.4,44,85.1,51,65,85.1,1.7,W,794.27,22:25,11.08.2009
29.96,92.4,44,85.1,51,65,85.1,0,WNW,794.27,22:30,11.08.2009
29.96,92.4,44,84.9,51,64.8,84.9,0,NW,794.27,22:35,11.08.2009
29.96,92.4,44,85.1,51,65,85.1,0,NW,794.27,22:40,11.08.2009
29.97,92.4,44,84.9,51,64.8,84.9,0,WNW,794.27,22:45,11.08.2009
29.97,92.4,44,84.9,51,64.8,84.9,0,NNW,794.27,22:50,11.08.2009
29.97,92.4,44,84.9,51,64.8,84.9,0,NNW,794.27,22:55,11.08.2009
29.97,92.4,44,84.9,51,64.8,84.9,0,WNW,794.27,23:00,11.08.2009
29.97,92.4,44,84.9,51,64.8,84.9,0,NW,794.27,23:05,11.08.2009
29.97,92.4,44,84.9,51,64.8,84.9,0,W,794.27,23:10,11.08.2009
29.97,92.3,44,84.7,52,65.2,84.7,0,NNW,794.27,23:15,11.08.2009
29.97,92.3,44,84.7,52,65.2,84.7,0,NNW,794.27,23:20,11.08.2009
29.97,92.3,44,84.7,52,65.2,84.7,0,NNW,794.27,23:25,11.08.2009
29.97,92.3,44,84.7,52,65.2,84.7,0,NNW,794.27,23:30,11.08.2009
29.97,92.3,44,84.5,53,65.6,84.5,0,NNW,794.27,23:35,11.08.2009
29.97,92.3,44,84.5,53,65.6,84.5,0,NNW,794.27,23:40,11.08.2009
29.97,92.3,44,84.3,53,65.4,84.3,0,NNW,794.27,23:45,11.08.2009
29.97,92.1,44,84.3,53,65.4,84.3,0,NNW,794.27,23:50,11.08.2009
29.98,92.1,45,84.3,53,65.4,84.3,0,NNW,794.27,23:55,11.08.2009
29.98,92.1,45,84.2,54,65.8,84.2,0,NNW,794.27,0:00,12.08.2009
29.98,92.1,45,84.2,54,65.8,84.2,0,W,794.27,0:05,12.08.2009
29.98,92.1,45,84,54,65.6,84,0,W,794.27,0:10,12.08.2009
29.97,92.1,45,84,54,65.6,84,0,NW,794.27,0:15,12.08.2009
29.98,92.1,45,84,54,65.6,84,0,NW,794.27,0:20,12.08.2009
29.98,92.3,45,83.8,55,66,83.8,0,NW,794.27,0:25,12.08.2009
29.98,92.1,45,83.8,55,66,83.8,0,NW,794.27,0:30,12.08.2009
29.97,92.1,45,83.6,56,66.3,83.6,0,NW,794.27,0:35,12.08.2009
29.98,91.9,45,83.4,56,66.1,83.4,0,NW,794.27,0:40,12.08.2009
29.98,91.9,45,83.4,56,66.1,83.4,0,NW,794.27,0:45,12.08.2009
29.98,91.9,45,83.3,56,66,83.3,0,NW,794.27,0:50,12.08.2009
29.98,92.1,45,83.3,57,66.5,83.3,0,NNW,794.27,0:55,12.08.2009
29.98,92.1,45,83.1,57,66.3,83.1,0,NNW,794.27,1:00,12.08.2009
29.98,91.7,46,83.1,57,66.3,83.1,0,NNW,794.27,1:05,12.08.2009
29.98,91.5,46,83.1,57,66.3,83.1,0,NNW,794.27,1:10,12.08.2009
29.98,91.5,46,82.9,57,66.2,82.9,0,NW,794.27,1:15,12.08.2009
29.98,91.4,46,82.9,57,66.2,82.9,0,NNW,794.27,1:20,12.08.2009
29.98,91.4,46,82.9,57,66.2,82.9,0,NNW,794.27,1:25,12.08.2009
29.98,91.4,46,82.7,58,66.5,82.7,0,NNW,794.27,1:30,12.08.2009
29.98,91.4,46,82.5,58,66.3,82.5,0,NW,794.27,1:35,12.08.2009
29.98,91.4,46,82.5,58,66.3,82.5,0,NW,794.27,1:40,12.08.2009
29.98,91.2,46,82.5,58,66.3,82.5,0,NNW,794.27,1:45,12.08.2009
29.99,91.2,46,82.4,58,66.1,82.4,0,NNW,794.27,1:50,12.08.2009
29.98,91,46,82.2,58,66,82.2,0,NW,794.27,1:55,12.08.2009
29.98,91,46,82.2,57,65.5,82.2,0,NNW,794.27,2:00,12.08.2009
29.98,90.8,46,82.2,57,65.5,82.2,0,NNW,794.27,2:05,12.08.2009
29.98,90.8,46,82,57,65.3,82,0,NW,794.27,2:10,12.08.2009
29.98,90.6,46,82,57,65.3,82,0,NNW,794.27,2:15,12.08.2009
29.98,90.5,46,82,58,65.8,82,0,NNW,794.27,2:20,12.08.2009
29.98,90.3,46,81.6,58,65.5,81.6,0,NNW,794.27,2:25,12.08.2009
29.98,90.3,46,81.6,58,65.5,81.6,0,NNW,794.27,2:30,12.08.2009
29.98,90.3,46,81.5,58,65.3,81.5,0,NW,794.27,2:35,12.08.2009
29.98,90.1,46,81.3,58,65.1,81.3,0,NE,794.27,2:40,12.08.2009
29.99,90.1,47,81.3,58,65.1,81.3,0,NW,794.27,2:45,12.08.2009
29.99,89.9,47,81.1,58,65,81.1,0,NNW,794.27,2:50,12.08.2009
29.99,89.9,47,81.1,58,65,81.1,0,NNW,794.27,2:55,12.08.2009
29.99,89.9,47,81.1,57,64.5,81.1,0,NW,794.27,3:00,12.08.2009
29.98,89.9,46,81.1,57,64.5,81.1,0,SE,794.27,3:05,12.08.2009
29.98,89.9,46,81.1,57,64.5,81.1,0,NW,794.27,3:10,12.08.2009
29.98,89.9,46,80.9,57,64.3,80.9,0,SW,794.27,3:15,12.08.2009
29.99,90.1,46,80.7,57,64.1,80.7,0,SSW,794.27,3:20,12.08.2009
29.98,89.9,46,80.6,57,64,80.6,0,SSE,794.27,3:25,12.08.2009
29.99,89.9,46,80.4,57,63.8,80.4,0,SW,794.27,3:30,12.08.2009
29.99,89.9,46,80.4,57,63.8,80.4,0,S,794.27,3:35,12.08.2009
29.99,89.9,46,80.2,58,64.1,80.2,0,W,794.27,3:40,12.08.2009
29.99,89.9,46,80,58,64,80,0,N,794.27,3:45,12.08.2009
29.98,89.9,46,80,58,64,80,0,SSE,794.27,3:50,12.08.2009
29.99,89.7,46,79.7,58,63.6,79.7,0,S,794.27,3:55,12.08.2009
29.99,89.7,46,79.5,58,63.5,79.5,0,NW,794.27,4:00,12.08.2009
29.99,89.7,46,79.5,59,63.9,79.5,0,SE,794.27,4:05,12.08.2009
29.99,89.7,46,79.3,59,63.8,79.3,0,S,794.27,4:10,12.08.2009
29.99,89.6,46,79.3,60,64.3,79.3,0,SE,794.27,4:15,12.08.2009
29.99,89.7,46,79.1,60,64.1,79.1,0,SSE,794.27,4:20,12.08.2009
29.99,89.6,46,78.9,60,63.9,78.9,0,SE,794.27,4:25,12.08.2009
29.99,89.6,46,78.9,60,63.9,78.9,0,SE,794.27,4:30,12.08.2009
29.99,89.6,46,78.8,60,63.7,78.8,0,SE,794.27,4:35,12.08.2009
29.99,89.6,46,78.6,60,63.6,78.6,0,NNW,794.27,4:40,12.08.2009
30,89.6,46,78.6,60,63.6,78.6,0,SSE,794.27,4:45,12.08.2009
30,89.6,46,78.6,60,63.6,78.6,0,SSE,794.27,4:50,12.08.2009
30,89.4,46,78.6,60,63.6,78.6,0,SSE,794.27,4:55,12.08.2009
30,89.4,46,78.6,61,64.1,78.6,0,SSE,794.27,5:00,12.08.2009
30,89.4,46,78.6,61,64.1,78.6,0,SSE,794.27,5:05,12.08.2009
30,89.4,47,78.6,61,64.1,78.6,0,SSE,794.27,5:10,12.08.2009
30,89.2,47,78.6,61,64.1,78.6,0,W,794.27,5:15,12.08.2009
30,89.2,47,78.6,61,64.1,78.6,0,W,794.27,5:20,12.08.2009
30,89.2,47,78.4,61,63.9,78.4,0,NW,794.27,5:25,12.08.2009
30,89,46,78.4,61,63.9,78.4,0,NE,794.27,5:30,12.08.2009
30.01,89,46,78.4,61,63.9,78.4,0,NNW,794.27,5:35,12.08.2009
30.01,89,46,78.4,61,63.9,78.4,0,NW,794.27,5:40,12.08.2009
30.01,88.8,47,78.4,61,63.9,78.4,0,NNW,794.27,5:45,12.08.2009
30.01,88.7,47,78.4,61,63.9,78.4,0,N,794.27,5:50,12.08.2009
30.01,88.8,46,78,61,63.5,78,0,NNW,794.27,5:55,12.08.2009
30.02,88.8,46,78,61,63.5,78,0,NNW,794.27,6:00,12.08.2009
30.02,88.8,46,78,61,63.5,78,0,N,794.27,6:05,12.08.2009
30.02,88.5,47,78,61,63.5,78,0,N,794.27,6:10,12.08.2009
30.02,88.5,47,78.2,61,63.7,78.2,0,N,794.27,6:15,12.08.2009
30.02,88.7,47,78.4,61,63.9,78.4,0,N,794.27,6:20,12.08.2009
30.02,88.7,47,78.4,61,63.9,78.4,0,W,794.27,6:25,12.08.2009
30.02,88.7,47,78.4,61,63.9,78.4,0,SE,794.27,6:30,12.08.2009
30.02,88.7,47,78.4,61,63.9,78.4,0,WNW,794.27,6:35,12.08.2009
30.02,88.8,47,78.4,61,63.9,78.4,0,SW,794.27,6:40,12.08.2009
30.02,89,46,78.4,62,64.3,78.4,0,S,794.27,6:45,12.08.2009
30.02,89,47,78.4,62,64.3,78.4,0,SSE,794.27,6:50,12.08.2009
30.03,89,47,78.2,62,64.2,78.2,0,SSE,794.27,6:55,12.08.2009
30.02,88.7,47,78,62,64,78,0,NE,794.27,7:00,12.08.2009
30.03,88.5,47,78,62,64,78,0,SSE,794.27,7:05,12.08.2009
30.03,88.5,47,78,63,64.5,78,0,S,794.27,7:10,12.08.2009
30.03,88.5,47,78,63,64.5,78,0,S,794.27,7:15,12.08.2009
30.03,88.5,47,78,63,64.5,78,0,SE,794.27,7:20,12.08.2009
30.04,88.5,47,78,63,64.5,78,0,SW,794.27,7:25,12.08.2009
30.04,88.5,47,78.2,63,64.6,78.2,0,SW,794.27,7:30,12.08.2009
30.04,88.5,47,78.4,63,64.8,78.4,0,SW,794.27,7:35,12.08.2009
30.04,88.5,48,78.6,63,65,78.6,0,SSE,794.27,7:40,12.08.2009
30.04,88.3,48,78.9,62,64.9,78.9,0,SSE,794.27,7:45,12.08.2009
30.04,88.3,48,79.1,62,65,79.1,0,NNW,794.27,7:50,12.08.2009
30.05,88.3,48,79.7,61,65.1,79.7,1.5,SSE,794.27,7:55,12.08.2009
30.05,88.5,48,80.2,61,65.6,80.2,0,SSW,794.27,8:00,12.08.2009
30.05,88.5,48,80.4,60,65.3,80.4,0,NNW,794.27,8:05,12.08.2009
30.05,88.5,48,80.9,59,65.3,80.9,0,E,794.27,8:10,12.08.2009
30.05,88.5,48,80.9,59,65.3,80.9,0,SW,794.27,8:15,12.08.2009
30.05,88.5,48,80.7,59,65.1,80.7,0,SE,794.27,8:20,12.08.2009
30.06,88.5,48,81.3,59,65.6,81.3,0,E,794.27,8:25,12.08.2009
30.06,88.5,48,81.6,59,66,81.6,0,SE,794.27,8:30,12.08.2009
30.06,88.5,48,81.8,59,66.1,81.8,0,SSE,794.27,8:35,12.08.2009
30.06,88.7,48,82.2,59,66.5,82.2,0,W,794.27,8:40,12.08.2009
30.06,88.7,48,82.9,58,66.7,82.9,0,S,794.27,8:45,12.08.2009
30.06,88.8,48,83.1,58,66.8,83.1,0,SSE,794.27,8:50,12.08.2009
30.06,88.8,48,83.3,57,66.5,83.3,0,S,794.27,8:55,12.08.2009
30.06,88.8,48,83.3,57,66.5,83.3,0,SSE,794.27,9:00,12.08.2009
30.07,88.8,48,83.1,58,66.8,83.1,0,SSE,794.27,9:05,12.08.2009
30.06,88.8,48,83.1,59,67.3,83.1,0,SE,794.27,9:10,12.08.2009
30.06,88.8,49,82.9,60,67.6,82.9,0,SE,794.27,9:15,12.08.2009
30.06,88.7,49,83.1,60,67.8,83.1,0,SSE,794.27,9:20,12.08.2009
30.07,88.8,49,83.1,60,67.8,83.1,0,SE,794.27,9:25,12.08.2009
30.06,88.8,49,83.1,60,67.8,83.1,0,S,794.27,9:30,12.08.2009
30.06,88.8,49,83.1,60,67.8,83.1,0,SE,794.27,9:35,12.08.2009
30.07,88.8,49,83.3,60,68,83.3,0,NNE,794.27,9:40,12.08.2009
30.07,89,49,83.6,60,68.3,83.6,0,SSE,794.27,9:45,12.08.2009
30.07,89,50,84.2,60,68.8,84.2,0,SSW,794.27,9:50,12.08.2009
30.07,89,50,85.1,59,69.2,85.1,0,W,794.27,9:55,12.08.2009
30.07,89,50,85.6,58,69.2,85.6,0,S,794.27,10:00,12.08.2009
30.07,89,50,85.6,58,69.2,85.6,0,SSE,794.27,10:05,12.08.2009
30.07,89.2,50,85.4,58,69,85.4,0,S,794.27,10:10,12.08.2009
30.07,89.2,50,85.6,58,69.2,85.6,0,SSE,794.27,10:15,12.08.2009
30.07,89.6,50,85.8,58,69.3,85.8,0,NW,794.27,10:20,12.08.2009
30.08,89.6,50,86.1,57,69.2,86.1,0,SE,794.27,10:25,12.08.2009
30.08,89.6,50,86.1,57,69.2,86.1,0,S,794.27,10:30,12.08.2009
30.08,89.6,50,86.3,57,69.3,86.3,0,SW,794.27,10:35,12.08.2009
30.08,89.4,50,86.3,57,69.3,86.3,0,WSW,794.27,10:40,12.08.2009
30.08,89.2,50,86.1,57,69.2,86.1,0,SE,794.27,10:45,12.08.2009
30.08,89.4,50,85.8,58,69.3,85.8,0,SW,794.27,10:50,12.08.2009
30.08,89.4,50,85.8,58,69.3,85.8,0,SSW,794.27,10:55,12.08.2009
30.08,89.4,51,85.8,58,69.3,85.8,0,W,794.27,11:00,12.08.2009
30.08,89.4,51,85.8,58,69.3,85.8,0,SSE,794.27,11:05,12.08.2009
30.08,89.4,51,86.5,58,70,86.5,0,N,794.27,11:10,12.08.2009
30.09,89.9,50,87,58,70.5,87,0,SE,794.27,11:15,12.08.2009
30.09,90.1,50,87.2,58,70.7,87.2,0,E,794.27,11:20,12.08.2009
30.09,89.6,51,87.6,57,70.5,87.6,0,SSE,794.27,11:25,12.08.2009
30.09,89.6,51,87.6,57,70.5,87.6,0,SSW,794.27,11:30,12.08.2009
30.08,89.6,51,87.4,57,70.3,87.4,0,NW,794.27,11:35,12.08.2009
30.08,89.7,51,87,58,70.5,87,0,SE,794.27,11:40,12.08.2009
30.09,89.7,51,87,58,70.5,87,0,NW,794.27,11:45,12.08.2009
30.09,89.7,51,86.9,58,70.4,86.9,0,SSW,794.27,11:50,12.08.2009
30.09,89.9,51,86.7,58,70.2,86.7,0,SSE,794.27,11:55,12.08.2009
30.09,89.7,51,86.7,59,70.7,86.7,0,SE,794.27,12:00,12.08.2009
30.09,89.9,52,86.7,59,70.7,86.7,0,SSE,794.27,12:05,12.08.2009
30.09,89.9,51,86.5,59,70.5,86.5,0,SSE,794.27,12:10,12.08.2009
30.09,89.9,51,86.1,59,70.2,86.1,0,NW,794.27,12:15,12.08.2009
30.09,89.9,51,86,59,70,86,0,NW,794.27,12:20,12.08.2009
30.09,89.6,52,85.6,60,70.2,85.6,0,S,794.27,12:25,12.08.2009
30.1,89.6,52,85.6,60,70.2,85.6,0,NW,794.27,12:30,12.08.2009
30.1,89.6,52,85.6,60,70.2,85.6,0,SE,794.27,12:35,12.08.2009
30.1,89.6,52,85.4,60,70,85.4,0,SSW,794.27,12:40,12.08.2009
30.1,89.6,52,85.6,59,69.7,85.6,0,NNE,794.27,12:45,12.08.2009
30.1,89.6,52,85.2,59,69.3,85.2,0,NNE,794.27,12:50,12.08.2009
30.09,89.6,52,85.4,59,69.5,85.4,0,S,794.27,12:55,12.08.2009
30.1,89.6,52,85.8,59,69.8,85.8,0,N,794.27,13:00,12.08.2009
30.1,89.6,51,85.8,58,69.3,85.8,0,NW,794.27,13:05,12.08.2009
30.1,89.6,51,85.6,59,69.7,85.6,0,N,794.27,13:10,12.08.2009
30.1,89.6,51,85.6,59,69.7,85.6,0,SE,794.27,13:15,12.08.2009
30.1,89.4,51,85.6,59,69.7,85.6,0,N,794.27,13:20,12.08.2009
